datetime,year,month,day,hour,random,seasonal,timeSeries
2022-04-11 01:00:00,2022,4,11,1,0.8309087977775759,-0.24118095489747904,0.7103183203288364
2022-04-11 02:00:00,2022,4,11,2,0.03160544282040556,1.6653345369377348e-16,0.031605442820405644
2022-04-11 03:00:00,2022,4,11,3,0.568419042866216,0.2071067811865478,0.6719724334594899
2022-04-11 04:00:00,2022,4,11,4,0.6091612643556431,0.3660254037844388,0.7921739662478625
2022-04-11 05:00:00,2022,4,11,5,0.9615751443000815,0.46592582628906853,1.1945380574446158
2022-04-11 06:00:00,2022,4,11,6,0.02323662670886173,0.5000000000000002,0.27323662670886184
2022-04-11 07:00:00,2022,4,11,7,0.5311037709686289,0.46592582628906853,0.7640666841131631
2022-04-11 08:00:00,2022,4,11,8,0.2047813619358524,0.36602540378443893,0.38779406382807186
2022-04-11 09:00:00,2022,4,11,9,0.053662906291589096,0.2071067811865478,0.157216296884863
2022-04-11 10:00:00,2022,4,11,10,0.5874885247317233,1.6653345369377348e-16,0.5874885247317234
2022-04-11 11:00:00,2022,4,11,11,0.7726041436328025,-0.24118095489747876,0.6520136661840631
2022-04-11 12:00:00,2022,4,11,12,0.7748654492251879,-0.49999999999999967,0.5248654492251881
2022-04-11 13:00:00,2022,4,11,13,0.030288410155906775,-0.7588190451025205,-0.3491211123953535
2022-04-11 14:00:00,2022,4,11,14,0.40694640027158935,-0.9999999999999996,-0.09305359972841043
2022-04-11 15:00:00,2022,4,11,15,0.0445096271486205,-1.207106781186547,-0.559043763444653
2022-04-11 16:00:00,2022,4,11,16,0.24783864699076974,-1.3660254037844384,-0.43517405490144945
2022-04-11 17:00:00,2022,4,11,17,0.19288070275794833,-1.4659258262890682,-0.5400822103865858
2022-04-11 18:00:00,2022,4,11,18,0.21518257924215722,-1.4999999999999998,-0.5348174207578427
2022-04-11 19:00:00,2022,4,11,19,0.3391184140345286,-1.4659258262890682,-0.3938444991100055
2022-04-11 20:00:00,2022,4,11,20,0.2774180418359983,-1.3660254037844384,-0.4055946600562209
2022-04-11 21:00:00,2022,4,11,21,0.9622799113275983,-1.2071067811865475,0.35872652073432454
2022-04-11 22:00:00,2022,4,11,22,0.3524071200093821,-1.0000000000000002,-0.147592879990618
2022-04-11 23:00:00,2022,4,11,23,0.8941725152929719,-0.7588190451025214,0.5147629927417112
2022-04-12 00:00:00,2022,4,12,0,0.1810416715209251,-0.4999999999999998,-0.06895832847907479
2022-04-12 01:00:00,2022,4,12,1,0.7637468671882143,-0.24118095489747904,0.6431563897394748
2022-04-12 02:00:00,2022,4,12,2,0.061345536024642766,1.6653345369377348e-16,0.06134553602464285
2022-04-12 03:00:00,2022,4,12,3,0.4627612294693413,0.2071067811865478,0.5663146200626152
2022-04-12 04:00:00,2022,4,12,4,0.005510440235525937,0.3660254037844388,0.18852314212774535
2022-04-12 05:00:00,2022,4,12,5,0.810290763069436,0.46592582628906853,1.0432536762139704
2022-04-12 06:00:00,2022,4,12,6,0.9504860360377839,0.5000000000000002,1.200486036037784
2022-04-12 07:00:00,2022,4,12,7,0.035107370827145656,0.46592582628906853,0.2680702839716799
2022-04-12 08:00:00,2022,4,12,8,0.9338463614733145,0.36602540378443893,1.116859063365534
2022-04-12 09:00:00,2022,4,12,9,0.773853891491353,0.2071067811865478,0.8774072820846268
2022-04-12 10:00:00,2022,4,12,10,0.35886157879279534,1.6653345369377348e-16,0.35886157879279545
2022-04-12 11:00:00,2022,4,12,11,0.9088765512228052,-0.24118095489747876,0.7882860737740658
2022-04-12 12:00:00,2022,4,12,12,0.29625727125090096,-0.49999999999999967,0.04625727125090112
2022-04-12 13:00:00,2022,4,12,13,0.409295312234762,-0.7588190451025205,0.02988578968350175
2022-04-12 14:00:00,2022,4,12,14,0.09671126219202164,-0.9999999999999996,-0.40328873780797814
2022-04-12 15:00:00,2022,4,12,15,0.656938961900144,-1.207106781186547,0.053385571306870494
2022-04-12 16:00:00,2022,4,12,16,0.02960082874227188,-1.3660254037844384,-0.6534118731499473
2022-04-12 17:00:00,2022,4,12,17,0.48490527519903726,-1.4659258262890682,-0.24805763794549684
2022-04-12 18:00:00,2022,4,12,18,0.6831918502525338,-1.4999999999999998,-0.06680814974746607
2022-04-12 19:00:00,2022,4,12,19,0.8212376009491109,-1.4659258262890682,0.08827468780457681
2022-04-12 20:00:00,2022,4,12,20,0.14994138962166215,-1.3660254037844384,-0.533071312270557
2022-04-12 21:00:00,2022,4,12,21,0.7540903662487174,-1.2071067811865475,0.15053697565544366
2022-04-12 22:00:00,2022,4,12,22,0.7190770235550296,-1.0000000000000002,0.21907702355502945
2022-04-12 23:00:00,2022,4,12,23,0.5595705341197842,-0.7588190451025214,0.1801610115685235
2022-04-13 00:00:00,2022,4,13,0,0.584644597787864,-0.4999999999999998,0.33464459778786415
2022-04-13 01:00:00,2022,4,13,1,0.09127072085677812,-0.24118095489747904,-0.0293197565919614
2022-04-13 02:00:00,2022,4,13,2,0.6004710432403803,1.6653345369377348e-16,0.6004710432403804
2022-04-13 03:00:00,2022,4,13,3,0.3815222070708323,0.2071067811865478,0.4850755976641062
2022-04-13 04:00:00,2022,4,13,4,0.867580851341647,0.3660254037844388,1.0505935532338664
2022-04-13 05:00:00,2022,4,13,5,0.3130988817359902,0.46592582628906853,0.5460617948805244
2022-04-13 06:00:00,2022,4,13,6,0.5765950773635247,0.5000000000000002,0.8265950773635248
2022-04-13 07:00:00,2022,4,13,7,0.4265713997011944,0.46592582628906853,0.6595343128457287
2022-04-13 08:00:00,2022,4,13,8,0.8762619382503131,0.36602540378443893,1.0592746401425326
2022-04-13 09:00:00,2022,4,13,9,0.253916666989189,0.2071067811865478,0.3574700575824629
2022-04-13 10:00:00,2022,4,13,10,0.07880236030946042,1.6653345369377348e-16,0.0788023603094605
2022-04-13 11:00:00,2022,4,13,11,0.7486557209831396,-0.24118095489747876,0.6280652435344002
2022-04-13 12:00:00,2022,4,13,12,0.41289661690832147,-0.49999999999999967,0.16289661690832163
2022-04-13 13:00:00,2022,4,13,13,0.5890983591262915,-0.7588190451025205,0.20968883657503123
2022-04-13 14:00:00,2022,4,13,14,0.026389331713351116,-0.9999999999999996,-0.47361066828664866
2022-04-13 15:00:00,2022,4,13,15,0.952109791397402,-1.207106781186547,0.34855640080412853
2022-04-13 16:00:00,2022,4,13,16,0.8776183773849765,-1.3660254037844384,0.1946056754927573
2022-04-13 17:00:00,2022,4,13,17,0.6238679005772775,-1.4659258262890682,-0.10909501256725662
2022-04-13 18:00:00,2022,4,13,18,0.017029842112618043,-1.4999999999999998,-0.7329701578873818
2022-04-13 19:00:00,2022,4,13,19,0.3779764739828766,-1.4659258262890682,-0.3549864391616575
2022-04-13 20:00:00,2022,4,13,20,0.9787965377421489,-1.3660254037844384,0.29578383584992973
2022-04-13 21:00:00,2022,4,13,21,0.6813303587402346,-1.2071067811865475,0.07777696814696089
2022-04-13 22:00:00,2022,4,13,22,0.16098786131341913,-1.0000000000000002,-0.339012138686581
2022-04-13 23:00:00,2022,4,13,23,0.4605967486545006,-0.7588190451025214,0.08118722610323992
2022-04-14 00:00:00,2022,4,14,0,0.966737743843486,-0.4999999999999998,0.7167377438434861
2022-04-14 01:00:00,2022,4,14,1,0.5347081744165934,-0.24118095489747904,0.41411769696785383
2022-04-14 02:00:00,2022,4,14,2,0.024614528029824556,1.6653345369377348e-16,0.02461452802982464
2022-04-14 03:00:00,2022,4,14,3,0.6197720842759777,0.2071067811865478,0.7233254748692517
2022-04-14 04:00:00,2022,4,14,4,0.2712165309311598,0.3660254037844388,0.45422923282337924
2022-04-14 05:00:00,2022,4,14,5,0.09884595187690437,0.46592582628906853,0.33180886502143864
2022-04-14 06:00:00,2022,4,14,6,0.402908444731893,0.5000000000000002,0.6529084447318931
2022-04-14 07:00:00,2022,4,14,7,0.5585230974322448,0.46592582628906853,0.7914860105767791
2022-04-14 08:00:00,2022,4,14,8,0.017040718047802716,0.36602540378443893,0.20005341994002218
2022-04-14 09:00:00,2022,4,14,9,0.5590468086359475,0.2071067811865478,0.6626001992292214
2022-04-14 10:00:00,2022,4,14,10,0.5112031468396374,1.6653345369377348e-16,0.5112031468396375
2022-04-14 11:00:00,2022,4,14,11,0.7939083830987601,-0.24118095489747876,0.6733179056500207
2022-04-14 12:00:00,2022,4,14,12,0.42354981681539716,-0.49999999999999967,0.17354981681539733
2022-04-14 13:00:00,2022,4,14,13,0.5534504296698862,-0.7588190451025205,0.17404090711862596
2022-04-14 14:00:00,2022,4,14,14,0.7420093040571263,-0.9999999999999996,0.2420093040571265
2022-04-14 15:00:00,2022,4,14,15,0.8971458717819455,-1.207106781186547,0.293592481188672
2022-04-14 16:00:00,2022,4,14,16,0.3800345760236875,-1.3660254037844384,-0.3029781258685317
2022-04-14 17:00:00,2022,4,14,17,0.6016334957831465,-1.4659258262890682,-0.1313294173613876
2022-04-14 18:00:00,2022,4,14,18,0.6946109034163818,-1.4999999999999998,-0.055389096583618125
2022-04-14 19:00:00,2022,4,14,19,0.043270676442196176,-1.4659258262890682,-0.6896922367023379
2022-04-14 20:00:00,2022,4,14,20,0.8007605084861348,-1.3660254037844384,0.1177478065939156
2022-04-14 21:00:00,2022,4,14,21,0.37743018521539384,-1.2071067811865475,-0.2261232053778799
2022-04-14 22:00:00,2022,4,14,22,0.6702389414436098,-1.0000000000000002,0.17023894144360974
2022-04-14 23:00:00,2022,4,14,23,0.47166406620494905,-0.7588190451025214,0.09225454365368835
2022-04-15 00:00:00,2022,4,15,0,0.7023391426917073,-0.4999999999999998,0.4523391426917074
2022-04-15 01:00:00,2022,4,15,1,0.7243309792357789,-0.24118095489747904,0.6037405017870394
2022-04-15 02:00:00,2022,4,15,2,0.19157101348646732,1.6653345369377348e-16,0.1915710134864674
2022-04-15 03:00:00,2022,4,15,3,0.6621742342864505,0.2071067811865478,0.7657276248797245
2022-04-15 04:00:00,2022,4,15,4,0.8513234378820872,0.3660254037844388,1.0343361397743065
2022-04-15 05:00:00,2022,4,15,5,0.23556720050497482,0.46592582628906853,0.4685301136495091
2022-04-15 06:00:00,2022,4,15,6,0.7581834698938779,0.5000000000000002,1.0081834698938779
2022-04-15 07:00:00,2022,4,15,7,0.6338251131552236,0.46592582628906853,0.8667880262997578
2022-04-15 08:00:00,2022,4,15,8,0.9551260344725638,0.36602540378443893,1.1381387363647832
2022-04-15 09:00:00,2022,4,15,9,0.2602465772917608,0.2071067811865478,0.3637999678850347
2022-04-15 10:00:00,2022,4,15,10,0.15427777765800355,1.6653345369377348e-16,0.15427777765800363
2022-04-15 11:00:00,2022,4,15,11,0.3121210152816999,-0.24118095489747876,0.1915305378329605
2022-04-15 12:00:00,2022,4,15,12,0.2579587781979187,-0.49999999999999967,0.007958778197918848
2022-04-15 13:00:00,2022,4,15,13,0.7568327604735129,-0.7588190451025205,0.37742323792225263
2022-04-15 14:00:00,2022,4,15,14,0.7331093038467983,-0.9999999999999996,0.2331093038467985
2022-04-15 15:00:00,2022,4,15,15,0.6696849008553338,-1.207106781186547,0.06613151026206032
2022-04-15 16:00:00,2022,4,15,16,0.2163791144584878,-1.3660254037844384,-0.4666335874337314
2022-04-15 17:00:00,2022,4,15,17,0.8618068074390897,-1.4659258262890682,0.12884389429455556
2022-04-15 18:00:00,2022,4,15,18,0.9565715558589277,-1.4999999999999998,0.20657155585892784
2022-04-15 19:00:00,2022,4,15,19,0.5316058181086445,-1.4659258262890682,-0.2013570950358896
2022-04-15 20:00:00,2022,4,15,20,0.6493727306293858,-1.3660254037844384,-0.03363997126283336
2022-04-15 21:00:00,2022,4,15,21,0.5006920990205621,-1.2071067811865475,-0.10286129157271162
2022-04-15 22:00:00,2022,4,15,22,0.28355771510260386,-1.0000000000000002,-0.21644228489739625
2022-04-15 23:00:00,2022,4,15,23,0.2861476039966042,-0.7588190451025214,-0.09326191855465649
2022-04-16 00:00:00,2022,4,16,0,0.31342052273491317,-0.4999999999999998,0.06342052273491328
2022-04-16 01:00:00,2022,4,16,1,0.19085000416415399,-0.24118095489747904,0.07025952671541447
2022-04-16 02:00:00,2022,4,16,2,0.9019236326293176,1.6653345369377348e-16,0.9019236326293177
2022-04-16 03:00:00,2022,4,16,3,0.8583981340466859,0.2071067811865478,0.9619515246399597
2022-04-16 04:00:00,2022,4,16,4,0.46163936131883676,0.3660254037844388,0.6446520632110562
2022-04-16 05:00:00,2022,4,16,5,0.36725141256017046,0.46592582628906853,0.6002143257047048
2022-04-16 06:00:00,2022,4,16,6,0.9390783565470986,0.5000000000000002,1.1890783565470988
2022-04-16 07:00:00,2022,4,16,7,0.2223734692328101,0.46592582628906853,0.45533638237734436
2022-04-16 08:00:00,2022,4,16,8,0.5535419594668016,0.36602540378443893,0.736554661359021
2022-04-16 09:00:00,2022,4,16,9,0.05449815554216264,0.2071067811865478,0.15805154613543654
2022-04-16 10:00:00,2022,4,16,10,0.191202197017449,1.6653345369377348e-16,0.1912021970174491
2022-04-16 11:00:00,2022,4,16,11,0.6040269333595097,-0.24118095489747876,0.48343645591077034
2022-04-16 12:00:00,2022,4,16,12,0.6621836528441697,-0.49999999999999967,0.41218365284416986
2022-04-16 13:00:00,2022,4,16,13,0.5809958186732397,-0.7588190451025205,0.20158629612197942
2022-04-16 14:00:00,2022,4,16,14,0.8696014159992898,-0.9999999999999996,0.36960141599929
2022-04-16 15:00:00,2022,4,16,15,0.993405220822747,-1.207106781186547,0.38985183022947345
2022-04-16 16:00:00,2022,4,16,16,0.7638618421529112,-1.3660254037844384,0.08084914026069201
2022-04-16 17:00:00,2022,4,16,17,0.46509178414375885,-1.4659258262890682,-0.26787112900077525
2022-04-16 18:00:00,2022,4,16,18,0.8339346694541027,-1.4999999999999998,0.08393466945410277
2022-04-16 19:00:00,2022,4,16,19,0.12038739416600164,-1.4659258262890682,-0.6125755189785325
2022-04-16 20:00:00,2022,4,16,20,0.6832706964459297,-1.3660254037844384,0.000257994553710561
2022-04-16 21:00:00,2022,4,16,21,0.518337787453434,-1.2071067811865475,-0.08521560313983978
2022-04-16 22:00:00,2022,4,16,22,0.1780658862557184,-1.0000000000000002,-0.3219341137442817
2022-04-16 23:00:00,2022,4,16,23,0.972933617280214,-0.7588190451025214,0.5935240947289533
2022-04-17 00:00:00,2022,4,17,0,0.33843741977874753,-0.4999999999999998,0.08843741977874764
2022-04-17 01:00:00,2022,4,17,1,0.6154234059633834,-0.24118095489747904,0.4948329285146439
2022-04-17 02:00:00,2022,4,17,2,0.878594237524952,1.6653345369377348e-16,0.8785942375249521
2022-04-17 03:00:00,2022,4,17,3,0.5066888439148206,0.2071067811865478,0.6102422345080944
2022-04-17 04:00:00,2022,4,17,4,0.11513785017643186,0.3660254037844388,0.29815055206865126
2022-04-17 05:00:00,2022,4,17,5,0.8187390843472899,0.46592582628906853,1.0517019974918242
2022-04-17 06:00:00,2022,4,17,6,0.3532137670588005,0.5000000000000002,0.6032137670588006
2022-04-17 07:00:00,2022,4,17,7,0.9830668688918388,0.46592582628906853,1.216029782036373
2022-04-17 08:00:00,2022,4,17,8,0.8838254464445581,0.36602540378443893,1.0668381483367775
2022-04-17 09:00:00,2022,4,17,9,0.8534493333489572,0.2071067811865478,0.9570027239422312
2022-04-17 10:00:00,2022,4,17,10,0.3562531775378994,1.6653345369377348e-16,0.35625317753789953
2022-04-17 11:00:00,2022,4,17,11,0.7571297778090657,-0.24118095489747876,0.6365393003603262
2022-04-17 12:00:00,2022,4,17,12,0.9863290630015888,-0.49999999999999967,0.7363290630015891
2022-04-17 13:00:00,2022,4,17,13,0.5263216119513313,-0.7588190451025205,0.14691208940007106
2022-04-17 14:00:00,2022,4,17,14,0.4707321549552316,-0.9999999999999996,-0.029267845044768204
2022-04-17 15:00:00,2022,4,17,15,0.014665820972070809,-1.207106781186547,-0.5888875696212027
2022-04-17 16:00:00,2022,4,17,16,0.7002037687349363,-1.3660254037844384,0.017191066842717095
2022-04-17 17:00:00,2022,4,17,17,0.8584775686018541,-1.4659258262890682,0.12551465545732
2022-04-17 18:00:00,2022,4,17,18,0.24745718608182998,-1.4999999999999998,-0.5025428139181699
2022-04-17 19:00:00,2022,4,17,19,0.3150245771146568,-1.4659258262890682,-0.4179383360298773
2022-04-17 20:00:00,2022,4,17,20,0.5006770213261564,-1.3660254037844384,-0.18233568056606275
2022-04-17 21:00:00,2022,4,17,21,0.07208015736151685,-1.2071067811865475,-0.5314732332317569
2022-04-17 22:00:00,2022,4,17,22,0.08964247609873699,-1.0000000000000002,-0.4103575239012631
2022-04-17 23:00:00,2022,4,17,23,0.4211107588880808,-0.7588190451025214,0.0417012363368201
2022-04-18 00:00:00,2022,4,18,0,0.26121895270342166,-0.4999999999999998,0.01121895270342177
2022-04-18 01:00:00,2022,4,18,1,0.4060373025327685,-0.24118095489747904,0.28544682508402897
2022-04-18 02:00:00,2022,4,18,2,0.454386298099938,1.6653345369377348e-16,0.45438629809993814
2022-04-18 03:00:00,2022,4,18,3,0.9762733967391182,0.2071067811865478,1.0798267873323921
2022-04-18 04:00:00,2022,4,18,4,0.9442598201028373,0.3660254037844388,1.1272725219950566
2022-04-18 05:00:00,2022,4,18,5,0.1397301515397661,0.46592582628906853,0.37269306468430036
2022-04-18 06:00:00,2022,4,18,6,0.8825859737322465,0.5000000000000002,1.1325859737322466
2022-04-18 07:00:00,2022,4,18,7,0.08020666233007856,0.46592582628906853,0.3131695754746128
2022-04-18 08:00:00,2022,4,18,8,0.5076354697177541,0.36602540378443893,0.6906481716099735
2022-04-18 09:00:00,2022,4,18,9,0.16390990010976536,0.2071067811865478,0.26746329070303926
2022-04-18 10:00:00,2022,4,18,10,0.36589214535693404,1.6653345369377348e-16,0.36589214535693415
2022-04-18 11:00:00,2022,4,18,11,0.7433402256486646,-0.24118095489747876,0.6227497481999252
2022-04-18 12:00:00,2022,4,18,12,0.4245054793568499,-0.49999999999999967,0.17450547935685007
2022-04-18 13:00:00,2022,4,18,13,0.8069512875713337,-0.7588190451025205,0.42754176502007346
2022-04-18 14:00:00,2022,4,18,14,0.7188157110375418,-0.9999999999999996,0.21881571103754205
2022-04-18 15:00:00,2022,4,18,15,0.9428394462110162,-1.207106781186547,0.3392860556177427
2022-04-18 16:00:00,2022,4,18,16,0.5341560205858773,-1.3660254037844384,-0.1488566813063419
2022-04-18 17:00:00,2022,4,18,17,0.8021479539877953,-1.4659258262890682,0.06918504084326116
2022-04-18 18:00:00,2022,4,18,18,0.3229071063370519,-1.4999999999999998,-0.427092893662948
2022-04-18 19:00:00,2022,4,18,19,0.3457458450898646,-1.4659258262890682,-0.3872170680546695
2022-04-18 20:00:00,2022,4,18,20,0.40051046358150544,-1.3660254037844384,-0.28250223831071375
2022-04-18 21:00:00,2022,4,18,21,0.41091573429808903,-1.2071067811865475,-0.1926376562951847
2022-04-18 22:00:00,2022,4,18,22,0.10325322066597453,-1.0000000000000002,-0.3967467793340256
2022-04-18 23:00:00,2022,4,18,23,0.5190989393318636,-0.7588190451025214,0.13968941678060287
2022-04-19 00:00:00,2022,4,19,0,0.09680321926902558,-0.4999999999999998,-0.1531967807309743
2022-04-19 01:00:00,2022,4,19,1,0.889762135819764,-0.24118095489747904,0.7691716583710245
2022-04-19 02:00:00,2022,4,19,2,0.06184478322329312,1.6653345369377348e-16,0.061844783223293204
2022-04-19 03:00:00,2022,4,19,3,0.4496944303093088,0.2071067811865478,0.5532478209025826
2022-04-19 04:00:00,2022,4,19,4,0.2846940663904305,0.3660254037844388,0.4677067682826499
2022-04-19 05:00:00,2022,4,19,5,0.1548694156544791,0.46592582628906853,0.38783232879901336
2022-04-19 06:00:00,2022,4,19,6,0.7838366908422123,0.5000000000000002,1.0338366908422123
2022-04-19 07:00:00,2022,4,19,7,0.7149323989195256,0.46592582628906853,0.9478953120640599
2022-04-19 08:00:00,2022,4,19,8,0.1459478901815131,0.36602540378443893,0.32896059207373257
2022-04-19 09:00:00,2022,4,19,9,0.6327656411063102,0.2071067811865478,0.736319031699584
2022-04-19 10:00:00,2022,4,19,10,0.7925551673304461,1.6653345369377348e-16,0.7925551673304462
2022-04-19 11:00:00,2022,4,19,11,0.7733322203698869,-0.24118095489747876,0.6527417429211475
2022-04-19 12:00:00,2022,4,19,12,0.09227959766336158,-0.49999999999999967,-0.15772040233663825
2022-04-19 13:00:00,2022,4,19,13,0.6855127190457763,-0.7588190451025205,0.306103196494516
2022-04-19 14:00:00,2022,4,19,14,0.716023920883577,-0.9999999999999996,0.21602392088357725
2022-04-19 15:00:00,2022,4,19,15,0.8621662670420273,-1.207106781186547,0.25861287644875375
2022-04-19 16:00:00,2022,4,19,16,0.5080443388649867,-1.3660254037844384,-0.1749683630272325
2022-04-19 17:00:00,2022,4,19,17,0.46109400030335734,-1.4659258262890682,-0.27186891284117676
2022-04-19 18:00:00,2022,4,19,18,0.9651163249194699,-1.4999999999999998,0.21511632491946997
2022-04-19 19:00:00,2022,4,19,19,0.7965122557387535,-1.4659258262890682,0.0635493425942194
2022-04-19 20:00:00,2022,4,19,20,0.558730990806489,-1.3660254037844384,-0.12428171108573016
2022-04-19 21:00:00,2022,4,19,21,0.3306170713112795,-1.2071067811865475,-0.27293631928199424
2022-04-19 22:00:00,2022,4,19,22,0.8452379960035107,-1.0000000000000002,0.34523799600351057
2022-04-19 23:00:00,2022,4,19,23,0.4554363894644047,-0.7588190451025214,0.07602686691314398
2022-04-20 00:00:00,2022,4,20,0,0.09268519215816062,-0.4999999999999998,-0.15731480784183927
2022-04-20 01:00:00,2022,4,20,1,0.4549042727134398,-0.24118095489747904,0.3343137952647003
2022-04-20 02:00:00,2022,4,20,2,0.8719683961501463,1.6653345369377348e-16,0.8719683961501464
2022-04-20 03:00:00,2022,4,20,3,0.44828214689444545,0.2071067811865478,0.5518355374877193
2022-04-20 04:00:00,2022,4,20,4,0.014349147740350121,0.3660254037844388,0.19736184963256953
2022-04-20 05:00:00,2022,4,20,5,0.6114853239164696,0.46592582628906853,0.8444482370610038
2022-04-20 06:00:00,2022,4,20,6,0.9958300034113987,0.5000000000000002,1.245830003411399
2022-04-20 07:00:00,2022,4,20,7,0.8172485840405118,0.46592582628906853,1.050211497185046
2022-04-20 08:00:00,2022,4,20,8,0.6172379466181479,0.36602540378443893,0.8002506485103673
2022-04-20 09:00:00,2022,4,20,9,0.914398886797885,0.2071067811865478,1.017952277391159
2022-04-20 10:00:00,2022,4,20,10,0.8135816816510619,1.6653345369377348e-16,0.813581681651062
2022-04-20 11:00:00,2022,4,20,11,0.49863935274004045,-0.24118095489747876,0.37804887529130105
2022-04-20 12:00:00,2022,4,20,12,0.5912202854073818,-0.49999999999999967,0.341220285407382
2022-04-20 13:00:00,2022,4,20,13,0.7312928092030199,-0.7588190451025205,0.3518832866517596
2022-04-20 14:00:00,2022,4,20,14,0.8464261639788647,-0.9999999999999996,0.34642616397886494
2022-04-20 15:00:00,2022,4,20,15,0.0581764023767114,-1.207106781186547,-0.5453769882165621
2022-04-20 16:00:00,2022,4,20,16,0.7748038571611511,-1.3660254037844384,0.09179115526893189
2022-04-20 17:00:00,2022,4,20,17,0.44750343997820197,-1.4659258262890682,-0.28545947316633213
2022-04-20 18:00:00,2022,4,20,18,0.6607985603015407,-1.4999999999999998,-0.08920143969845917
2022-04-20 19:00:00,2022,4,20,19,0.7646330109588501,-1.4659258262890682,0.031670097814315956
2022-04-20 20:00:00,2022,4,20,20,0.5395019250274483,-1.3660254037844384,-0.14351077686477087
2022-04-20 21:00:00,2022,4,20,21,0.15851485058039905,-1.2071067811865475,-0.4450385400128747
2022-04-20 22:00:00,2022,4,20,22,0.4095268315182661,-1.0000000000000002,-0.09047316848173403
2022-04-20 23:00:00,2022,4,20,23,0.07687299375237977,-0.7588190451025214,-0.30253652879888093
2022-04-21 00:00:00,2022,4,21,0,0.6893006911552638,-0.4999999999999998,0.43930069115526393
2022-04-21 01:00:00,2022,4,21,1,0.9537061819630834,-0.24118095489747904,0.8331157045143439
2022-04-21 02:00:00,2022,4,21,2,0.795252812224187,1.6653345369377348e-16,0.7952528122241871
2022-04-21 03:00:00,2022,4,21,3,0.3897864227871187,0.2071067811865478,0.4933398133803926
2022-04-21 04:00:00,2022,4,21,4,0.5842914960054943,0.3660254037844388,0.7673041978977138
2022-04-21 05:00:00,2022,4,21,5,0.30420067584686916,0.46592582628906853,0.5371635889914035
2022-04-21 06:00:00,2022,4,21,6,0.541045599554965,0.5000000000000002,0.7910455995549651
2022-04-21 07:00:00,2022,4,21,7,0.30072690578464023,0.46592582628906853,0.5336898189291746
2022-04-21 08:00:00,2022,4,21,8,0.73832475679861,0.36602540378443893,0.9213374586908294
2022-04-21 09:00:00,2022,4,21,9,0.2593415079870255,0.2071067811865478,0.3628948985802994
2022-04-21 10:00:00,2022,4,21,10,0.9640203904338944,1.6653345369377348e-16,0.9640203904338945
2022-04-21 11:00:00,2022,4,21,11,0.6619487321735315,-0.24118095489747876,0.541358254724792
2022-04-21 12:00:00,2022,4,21,12,0.06877784768384376,-0.49999999999999967,-0.18122215231615607
2022-04-21 13:00:00,2022,4,21,13,0.01077776350569315,-0.7588190451025205,-0.3686317590455671
2022-04-21 14:00:00,2022,4,21,14,0.9970463442051004,-0.9999999999999996,0.49704634420510063
2022-04-21 15:00:00,2022,4,21,15,0.22050557821579353,-1.207106781186547,-0.38304781237748
2022-04-21 16:00:00,2022,4,21,16,0.3125627484571776,-1.3660254037844384,-0.3704499534350416
2022-04-21 17:00:00,2022,4,21,17,0.20841401420210837,-1.4659258262890682,-0.5245488989424257
2022-04-21 18:00:00,2022,4,21,18,0.9281017724711823,-1.4999999999999998,0.17810177247118242
2022-04-21 19:00:00,2022,4,21,19,0.6520128596686141,-1.4659258262890682,-0.08095005347591999
2022-04-21 20:00:00,2022,4,21,20,0.5043863235561108,-1.3660254037844384,-0.1786263783361084
2022-04-21 21:00:00,2022,4,21,21,0.5576508144925704,-1.2071067811865475,-0.04590257610070336
2022-04-21 22:00:00,2022,4,21,22,0.3178728472991873,-1.0000000000000002,-0.1821271527008128
2022-04-21 23:00:00,2022,4,21,23,0.6141750023638414,-0.7588190451025214,0.23476547981258067
2022-04-22 00:00:00,2022,4,22,0,0.4196003634549319,-0.4999999999999998,0.169600363454932
2022-04-22 01:00:00,2022,4,22,1,0.1992281464241792,-0.24118095489747904,0.07863766897543967
2022-04-22 02:00:00,2022,4,22,2,0.6566050997098815,1.6653345369377348e-16,0.6566050997098816
2022-04-22 03:00:00,2022,4,22,3,0.37384056925921205,0.2071067811865478,0.47739395985248595
2022-04-22 04:00:00,2022,4,22,4,0.7850663791171616,0.3660254037844388,0.968079081009381
2022-04-22 05:00:00,2022,4,22,5,0.41539495750952704,0.46592582628906853,0.6483578706540614
2022-04-22 06:00:00,2022,4,22,6,0.5082713750461963,0.5000000000000002,0.7582713750461965
2022-04-22 07:00:00,2022,4,22,7,0.7874664791808963,0.46592582628906853,1.0204293923254306
2022-04-22 08:00:00,2022,4,22,8,0.44787809291973113,0.36602540378443893,0.6308907948119507
2022-04-22 09:00:00,2022,4,22,9,0.9662211351241645,0.2071067811865478,1.0697745257174385
2022-04-22 10:00:00,2022,4,22,10,0.7930286671951117,1.6653345369377348e-16,0.7930286671951118
2022-04-22 11:00:00,2022,4,22,11,0.8264304053149786,-0.24118095489747876,0.7058399278662392
2022-04-22 12:00:00,2022,4,22,12,0.9539204667037277,-0.49999999999999967,0.7039204667037278
2022-04-22 13:00:00,2022,4,22,13,0.3888506288432074,-0.7588190451025205,0.009441106291947166
2022-04-22 14:00:00,2022,4,22,14,0.5800802641821708,-0.9999999999999996,0.08008026418217107
2022-04-22 15:00:00,2022,4,22,15,0.6935917407956035,-1.207106781186547,0.09003835020232998
